internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
191926,Pseudoxenodon macrops,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PSEUDOXENODONTIDAE,Pseudoxenodon,macrops,,,,,"(Blyth, 1854)","Three subspecies are recognized: <span style=""font-style: italic;"">Pseudoxenodon m. macrops</span>, <span style=""font-style: italic;"">P. m. fukienensis</span>, and <span style=""font-style: italic;"">P. m. sinensis</span>."
191932,Oligodon eberhardti,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Oligodon,eberhardti,,,,,"Pellegrin, 1910",<em>Oligodon eberhardti</em> has been confused with <em>O. catenatus</em>.
191933,Pseudagkistrodon rudis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Pseudagkistrodon,rudis,,,,,"(Boulenger, 1906)",
191935,Oligodon chinensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Oligodon,chinensis,,,,,"(Günther, 1888)",
191936,Achalinus meiguensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,XENODERMIDAE,Achalinus,meiguensis,,,,,"Hu &amp; Zhao, 1966",
191938,Oligodon formosanus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Oligodon,formosanus,,,,,"(Günther, 1872)",
191939,Elaphe davidi,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Elaphe,davidi,,,,,"(Sauvage, 1884)",
191941,Oligodon lungshenensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Oligodon,lungshenensis,,,,,"Zheng &amp; Huang, 1978",
191942,Rhabdophis tigrinus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Rhabdophis,tigrinus,,,,,"(Boie, 1826)","Takeuchi <em>et al. </em>(2012) examined genetic relationships between <em>Rhabdophis t. tigrinus</em> from Japan, <em>R. t. formosanus</em> from Taiwan, and populations on the Asian mainland (sometimes recognized as the distinct subspecies <em>R. t. lateralis</em>, although the validity of this form has been disputed - see Takeuchi <em>et al.</em> 2012 for a discussion). On the basis of their results, these authors proposed specific status for <em>R. t. formosanus</em> and <em>R. t. lateralis</em>. Takeuchi <em>et al.</em> (2012) sequenced <em>R. t. lateralis </em>(which occurs throughout China and the Korean Peninsula, and in far eastern Russia)&#160;only from&#160;South Korea, and acknowledge the absence of known morphological characters that can distinguish this taxon from <em>R. t. tigrinus</em>. On this basis, and pending genetic comparison with specimens from China that can more fully characterize genetic variation within<em> R. tigrinus</em>, both <em>R. t. lateralis</em> and <em>R. t. formosanus</em> are provisionally retained here as subspecies of <em>R. tigrinus</em>."
191948,Lycodon flavozonatus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Lycodon,flavozonatus,,,,,"(Pope, 1928)",
191955,Trimerodytes yunnanensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Trimerodytes,yunnanensis,,,,,"(Rao &amp; Yang, 1998)",
191957,Bungarus multicinctus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ELAPIDAE,Bungarus,multicinctus,,,,,"Blyth, 1861","Two subspecies have been recognized: <span style=""font-style: italic;"">Bungarus multicinctus multicinctus</span> and <span style=""font-style: italic;"">Bungarus multicinctus wanghaotingi</span>. The latter is treated here as a full species following Leviton <em>et al.</em> (2003). It is probable that both members of this species group contain additional cryptic forms (Leviton <em>et al.</em> 2003)."
191960,Sinomicrurus kelloggi,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ELAPIDAE,Sinomicrurus,kelloggi,,,,,"(Pope, 1928)",
191965,Rhabdophis leonardi,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Rhabdophis,leonardi,,,,,"(Wall, 1923)",
191967,Pareas formosensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PAREIDAE,Pareas,formosensis,,,,,"(van Denburgh, 1909)","Jiang (2004) indicated that, based on morphological similarities, <em>P. chinensis</em> should be treated as a synonym of <em>P. formosensis</em>. This assignment is not supported by recent genetic research, which found that <em>P. formosensis</em> is not closely-related to <em>P. chinensis</em> and is instead sister to <em>P. hamptoni</em> (Guo <em>et al.</em> 2011)."
191970,Dendrelaphis subocularis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Dendrelaphis,subocularis,,,,,"(Boulenger, 1888)","This species has also been placed in the genera <span style=""font-style: italic;"">Dendrophis</span> and <span style=""font-style: italic;"">Ahaetulla</span>."
191979,Atretium yunnanensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Atretium,yunnanensis,,,,,"Anderson, 1879",
191987,Opisthotropis kuatunensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Opisthotropis,kuatunensis,,,,,"Pope, 1928",
191994,Calamaria yunnanensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CALAMARIIDAE,Calamaria,yunnanensis,,,,,"Chernov, 1962",
192006,Orientocoluber spinalis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Orientocoluber,spinalis,,,,,"(Peters, 1866)","Nagy <em>et al. </em>(2004) identified that the genus <em>Hierophis</em> as then understood was paraphyletic, and that <em>H. spinalis</em> was closer to<em> Eirenis</em> than to other species of<em> Hierophis</em>. This author's recommendation that <em>H. spinalis </em>be transferred to <em>Eirenis </em>has not, however, been widely adopted, and Kharin (2011) erected the new monotypic genus <em>Orientocoluber</em> for this species."
192007,Opisthotropis andersonii,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Opisthotropis,andersonii,,,,,"(Boulenger, 1888)","The Vietnamese island specimens, which have been deposited in a Russian institution, have not recently been examined, and work is needed to confirm their identity (Q.T. Nguyen pers. comm. August 2011)."
192017,Pareas margaritophorus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PAREIDAE,Pareas,margaritophorus,,,,,"(Jan, 1866)","The distribution of this species is likely confused with <span style=""font-style: italic;"">P. macularius</span> in the literature and is probably unreliable. The two species were synonymized by Huang (2004), with <em>P. macularius</em> becoming a subspecies of <em>P. margaritophorus</em>. Vogel (2010) rejected this synonymy on the basis that Huang appears not to have examined and compared type material for the two forms. Recent molecular data reveals high genetic diversity within <em>P. margaritophorus</em>, and further research may justify the treatment of the two forms as separate species (Guo <em>et al.</em> 2011). An additional subspecies, <em>P. m. tamdaoensis</em>, is here retained within <em>P. margaritophorus</em>, although Das (2010) treats this as a separate species."
192021,Rhabdophis swinhonis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Rhabdophis,swinhonis,,,,,"(Günther, 1868)",
192024,Rhabdophis nigrocinctus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Rhabdophis,nigrocinctus,,,,,"(Blyth, 1856)",
192025,Elaphe carinata,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Elaphe,carinata,,,,,"(Günther, 1864)","The validity of the subspecies <em>Elaphe carinata deqenensis</em> has been a source of some dispute (Guo <em>et al.</em> 2012 and refs therein). Based on morphological comparisons and low levels of genetic divergence within <em>E. carinata</em>, Guo <em>et al. </em>(2012) determined that the morphologcal characters used to diagnose the subspecies were unreliable, and provisionally synonymized it with <em>E. c. carinata</em>. These authors cautioned, however, that their genetic data was not sufficient to determine whether <em>E. c. deqenensis</em> is a valid evolutionary unit."
192029,Dendrelaphis ngansonensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Dendrelaphis,ngansonensis,,,,,"(Bourret, 1935)","This species was treated as a subspecies of the ubiquitous <em>Dendrelaphis pictus</em>, until it was elevated to full species by Ziegler and Vogel (1999). It is very similar to <em>D. cyanochloris</em> (G. Vogel pers. comm. August 2011). Historical records of <em>D. pictus</em>, <em>D. cyanochloris</em> and <em>D. ngansonensis</em> may be confused, making the true distribution difficult to establish (Q.T. Nguyen and G. Vogel pers. comm. August 2011)."
192037,Lycodon futsingensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Lycodon,futsingensis,,,,,"(Pope, 1928)",This species was resurrected from synonymy with <em>Lycodon rushstrati</em> by Vogel <em>et al.</em> (2009). The exact distribution of these two species needs further research.
192040,Elaphe moellendorffi,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Elaphe,moellendorffi,,,,,"(Boettger, 1886)",
192050,Opisthotropis guangxiensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Opisthotropis,guangxiensis,,,,,"Zhao, Jiang &amp; Huang, 1978",
192051,Trimeresurus yunnanensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Trimeresurus,yunnanensis,,,,,"Schmidt, 1925","The distinction between <em>Viridovipera gumprechti</em> and the southern Chinese <em>V. yunnanensis </em>is taxonomically complex, and opinions differ on the distribution of the two forms (N. Ananjeva pers. comm. August 2011). Das (2010) opins that <em>V. yunnanensis</em> is the correct name for the species also found in Myanmar (Chin and Kachin States), Laos, and Vietnam outside the Annamite Mountains, but this account follows Nguyen <em>et al.</em> (2009) in assigning these records to <em>V. gumprechti</em>, confining <em>V. yunnanensis</em> to China."
192054,Ptyas major,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Ptyas,major,,,,,"(Günther, 1858)",
192063,Bungarus fasciatus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ELAPIDAE,Bungarus,fasciatus,,,,,"(Schneider, 1801)","<span style=""font-style: italic;"">Bungarus fasciatus </span>was described by Schneider in 1801 based on drawings and a description by Dr. Patrick Russell of specimens collected from Bengal, India (Smith 1943)."
192064,Lycodon capucinus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Lycodon,capucinus,,,,,"H. Boie in F. Boie, 1827","This species has also been placed in the genus <span style=""font-style: italic;"">Ophites</span>, but this is not widely accepted. This species is often synonymized with or treated as a subspecies of <span style=""font-style: italic;"">Lycodon aulicus</span>, but they are here considered as  distinct species following Taylor (1965) and David and Vogel  (1996)."
192069,Rhabdophis callichroma,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Rhabdophis,callichroma,,,,,"(Bourret, 1934)",
192070,Bungarus wanghaotingi,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ELAPIDAE,Bungarus,wanghaotingi,,,,,"Pope, 1928",This snake has been treated as a subspecies of <em>B. multicinctus</em> (e.g. in the Reptile Database - Uetz<em> et al. </em>2021). It is treated here as a full species following Leviton  <em>et al.</em> (2003) and Chen <em>et al.</em>&#160;(2021). It is probable that both members of  this species group contain additional cryptic forms (Leviton <em>et  al.</em> 2003).
192076,Plagiopholis blakewayi,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PSEUDOXENODONTIDAE,Plagiopholis,blakewayi,,,,,"Boulenger, 1893","The genus <span style=""font-style: italic;"">Trirhinopholis</span> is a junior synonym of <span style=""font-style: italic;"">Plagiopholis</span> (see Smith 1943). This species has previously been treated as a synonym of <em>P. nuchalis</em>, but Tillack <span style=""font-style: italic;"">et al.</span> (2006) provide evidence against this synonymy."
192080,Cylindrophis ruffus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CYLINDROPHIIDAE,Cylindrophis,ruffus,,,,,"Laurenti, 1768","Taxonomic study is required to assess whether populations across this large geographic area are truly conspecific. Two subspecies are recognized, <span style=""font-style: italic;"">Cylindrophis r. ruffus</span> and <span style=""font-style: italic;"">C. r. burmanus</span>."
192082,Gonyosoma prasinum,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Gonyosoma,prasinum,,,,,"(Blyth, 1854)","This species has been also recently placed in the genera <span style=""font-style: italic;"">Elaphe</span> and <em>Rhadinophis</em>."
192090,Trimeresurus medoensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Trimeresurus,medoensis,,,,,"Zhao, 1977",
192093,Gloydius monticola,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Gloydius,monticola,,,,,"(Werner, 1922)",
192094,Boiga kraepelini,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Boiga,kraepelini,,,,,"Stejneger, 1902",
192099,Achalinus rufescens,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,XENODERMIDAE,Achalinus,rufescens,,,,,"Boulenger, 1888",
192100,Gloydius shedaoensis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Gloydius,shedaoensis,,,,,"(Zhao, 1979)",
192108,Trimeresurus gumprechti,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Trimeresurus,gumprechti,,,,,"David, Vogel, Pauwels &amp; Vidal, 2002","This species is related to <em>Viridovipera stejnegeri</em>, with which it was formerly confused. The distinction between <em>V. gumprechti</em> and the southern Chinese <em>V. yunnanensis </em>is  taxonomically complex, and opinions differ on the distribution of the  two forms (N. Ananjeva pers. comm. August 2011). Das (2010) opins that <em>V. yunnanensis</em>  is the correct name for the species found in Myanmar (Chin and  Kachin States), Laos, and Vietnam outside the Annamite Mountains, but  this account follows Nguyen <em>et al.</em> (2009) in assigning these records to <em>V. gumprechti</em>, confining <em>V. yunnanensis</em> to China."
192109,Naja atra,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ELAPIDAE,Naja,atra,,,,,"Cantor, 1842",
192112,Thermophis zhaoermii,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Thermophis,zhaoermii,,,,,"Guo, Liu, Feng &amp; He, 2008",
192116,Rhabdophis subminiatus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Rhabdophis,subminiatus,,,,,"(Schlegel, 1837)","This species was formerly placed in the genus <span style=""font-style: italic;"">Natrix</span>. <span style=""font-style: italic;""></span>Two subspecies are recognized: <span style=""font-style: italic;"">R. s. subminiatus</span> and <span style=""font-style: italic;"">R. s. helleri. </span>"
192120,Fowlea flavipunctatus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Fowlea,flavipunctatus,,,,,"(Hallowell, 1860)","This species has long been treated as a subspecies of<em> Fowlea</em><span style=""font-style: italic;"">&#160;piscator. </span>Literature records of this species and <span style=""font-style: italic;"">F. piscator</span>, which occur in sympatry (Zug <span style=""font-style: italic;"">et al.</span> 2006, Vogel and David 2006) are confused. The subspecies <span style=""font-style: italic;"">F. f. schnurrenbergeri</span> is now recognized as a full species (Vogel and David 2006). Additional study of this species complex is warranted, as additional species may exist under the name <em>F</em><em>. flavipunctatus</em>."
192124,Lycodon rufozonatus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Lycodon,rufozonatus,,,,,"Cantor, 1842",
192128,Lycodon ruhstrati,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Lycodon,ruhstrati,,,,,"(Fischer, 1886)","This species has also been placed in the genus <span style=""font-style: italic;"">Ophites</span>, but this is not widely accepted."
192132,Euprepiophis perlacea,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Euprepiophis,perlacea,,,,,"(Stejneger, 1929)",
